Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Absolute target achieved,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,innovation,BHS,Gini,NA,42.187298,41.4448015552,40.715373047828486,39.9987824821867,39.29480391050022,38.60321536167542,37.92379877130993,37.25633991293488,36.60062833046723,35.95645727185101,35.32362362386643,34.701927848086385,34.09117391796006,33.49116925700397,32.9017246780807,32.322654323746484,31.753775607648546,31.194909156953933,30.645878755791546,30.106511289689614,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,BHS,Gini,NA,42.187298,41.2844898228,40.40100174059208,39.53642030334341,38.690340908851866,37.862367613402434,37.052112946475624,36.25919772942105,35.48325089801144,34.723909328793994,33.9808176691578,33.253628171037825,32.54200052817762,31.845601716874615,31.1641058401335,30.497193975154644,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,BHS,Gini,NA,42.187298,41.14105300959999,40.12075489496191,39.12576017356686,38.155441321262394,37.20918637649509,36.28639855435801,35.38649587020993,34.508910772628724,33.65308978546753,32.81849315878793,32.00459452844999,31.210880584144427,30.436850745657644,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BHR,Gini,NA,40.803852,40.0857042048,39.38019581079553,38.687104364525524,38.00621132770988,37.337302008342185,36.680165492995364,36.03459458031865,35.40038571570504,34.77733892710864,34.165257761991526,33.563949225380476,32.97322371901378,32.39289498155914,31.8227800298837,31.26269910135775,30.712475597173853,30.171936026663598,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,BHR,Gini,NA,40.803852,39.9306495672,39.07613366646192,38.23990440599964,37.42157045171125,36.62074884404463,35.83706481878207,35.07015163166014,34.319650386742616,33.58520986846632,32.86648637728114,32.16314356880733,31.47485229643485,30.80129045729114,30.142142841505116,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,BHR,Gini,NA,40.803852,39.7919164704,38.805076941934075,37.84271103377411,36.90421180013651,35.98898734749312,35.09646046127529,34.22606824183566,33.377261749438134,32.54950565805207,31.742277917732377,30.955069425372614,30.18738370362337,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BGD,Gini,NA,37.451,36.7918624,36.144325621760004,35.50818549081703,34.88324142617865,34.26929637707791,33.66615676084134,33.07363240185053,32.491536471577966,31.919685429678196,31.35789896611586,30.805999944312227,30.263814345292328,29.731171212815184,29.20790259946964,28.693843513718978,28.188831867877525,27.692708427002884,27.205316758687633,26.72650318373473,26.256116727701002,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,26.20427111548707,TRUE,FALSE,FALSE
SHAPE_Gini,service,BGD,Gini,NA,37.451,36.6495486,35.865248259960005,35.09773194719686,34.34664048352685,33.61162237717937,32.892333658307734,32.188437718019955,31.499605150854325,30.825513600626042,30.165847609572648,29.520298470727795,28.888564083454217,28.270348812068296,27.66536334749004,27.07332457185375,26.493955426016083,25.92698477989934,25.372147305609495,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,25.307608802485394,TRUE,FALSE,FALSE
SHAPE_Gini,society,BGD,Gini,NA,37.451,36.5222152,35.61646426304,34.7331759493166,33.87179318577355,33.03177271476637,32.21258475144016,31.41371264960444,30.63465257589425,29.87491319201207,29.13401534485017,28.411491764297885,27.706886768543296,27.01975597668342,26.34966602846167,25.696194310955818,25.058928692044113,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,24.95932215267045,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BRB,Gini,NA,46.162476,45.3500164224,44.55185613336577,43.767743465418526,42.997431180427164,42.24067639165165,41.497240487158585,40.766889054584595,40.049391807223905,39.34452251141677,38.65205891521583,37.97178267830804,37.303479303169816,36.64693806743403,36.00195195744719,35.36831760299612,34.7458352131834,34.13430851343137,33.53354468359498,32.94335429716371,32.36355126153363,31.79395275933064,31.23437919076642,30.684654117008932,30.14460420454958,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,BRB,Gini,NA,46.162476,45.1745990136,44.207862594708956,43.261814335182194,42.33601150840929,41.43002086212933,40.54341841567977,39.67578926158422,38.82672737138632,37.99583540563865,37.18272452795799,36.38701422305969,35.608332118686214,34.84631381134633,34.10060269578352,33.37084979809375,32.65671361241454,31.957859941108875,31.273961738369145,30.604698957168047,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,BRB,Gini,NA,46.162476,45.0176465952,43.901208959639035,42.81245897743999,41.75070999479947,40.715292386928446,39.705553135732615,38.72085541796645,37.76057820360087,36.82411586415157,35.91087779072061,35.02028802151074,34.15178487857727,33.304820613588554,32.47886106237156,31.673385308024738,30.887885352385723,30.121865795646556,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BLR,Gini,NA,38.221218,37.548524563200004,36.88767053088769,36.23844752954406,35.600650853024085,34.974079398010865,34.358535600605876,33.753825374035216,33.1597580474522,32.57614630581704,32.002806130834664,31.439556742931977,30.88622054425637,30.34262306267746,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,29.80859289677434,TRUE,FALSE,FALSE
SHAPE_Gini,service,BLR,Gini,NA,38.221218,37.4032839348,36.60285365859528,35.81955259030135,35.0530141648689,34.302879661740704,33.56879803697945,32.850425758988095,32.14742664774575,31.45947171748399,30.786239022729834,30.127413507643418,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,29.482686858579847,TRUE,FALSE,FALSE
SHAPE_Gini,society,BLR,Gini,NA,38.221218,37.2733317936,36.348953165118715,35.447499126623775,34.5684011482835,33.711104799806066,32.875069400770876,32.05976767963176,31.264685441176887,30.4893212422357,29.733186075428254,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,29.238217628369107,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BEL,Gini,NA,27.364017,26.8824103008,26.409279879505924,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE,FALSE
SHAPE_Gini,service,BEL,Gini,NA,27.364017,26.7784270362,26.20536869762532,25.64457380749614,25.095779928015723,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE,FALSE
SHAPE_Gini,society,BEL,Gini,NA,27.364017,26.6853893784,26.023591721815677,25.37820664711465,24.748827122266203,24.135056209634,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE,FALSE
SHAPE_Gini,innovation,BLZ,Gini,NA,52.901421,51.9703559904,51.055677724968966,50.15709779700951,49.27433287578214,48.407104617168386,47.555139575906225,46.71816911937028,45.895929342869366,45.088160986434865,44.29460935307361,43.515024228459524,42.74915980203863,41.99677458952275,41.257631356747154,40.53149704486841,39.81814269687873,39.11734338541367,38.42887814183039,37.75252988653417,37.088085360531174,36.43533505818583,35.794073161161755,35.16409747352531,34.54520935799127,33.93721367329063,33.33991871264071,32.753136143298235,32.17668094717619,31.61037136250589,31.054028826525787,30.507477919178935,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,BLZ,Gini,NA,52.901421,51.7693305906,50.661466915961164,49.577311523959594,48.51635705734686,47.47810701631964,46.462075526170395,45.467787109910354,44.49477646575828,43.542588249391045,42.61077686085408,41.6989062360318,40.80654964258073,39.9332894802295,39.078717085352594,38.24243253972604,37.42404448337591,36.62316993143166,35.839434094899026,35.07247020526819,34.32191934287545,33.587430268937915,32.86865926118264,32.16526995299334,31.47693317599928,30.803326806032896,30.144135612383796,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,BLZ,Gini,NA,52.901421,51.589465759199996,50.31004700837183,49.06235784256421,47.84561136806862,46.65904020614052,45.50189600902823,44.37344898800433,43.27298745310181,42.19981736426489,41.15326189363112,40.13266099866907,39.13737100590207,38.1667642049557,37.22022845267279,36.29716678704651,35.39699705072775,34.5191515238697,33.66307656607773,32.828232267239,32.01409210701147,31.220142622757585,30.445883085713195,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BEN,Gini,NA,49.003887,48.1414185888,47.294129621637126,46.46175294029631,45.6440260885471,44.840691229388675,44.05149506375144,43.27618875062941,42.51452782861834,41.76627213883466,41.03118574919117,40.30903688000541,39.59959783091731,38.90264490909317,38.21795835869313,37.545322291580135,36.884524619248324,36.23535698594956,35.59761470299685,34.9710966842241,34.355605382581764,33.75094672784833,33.156930065438196,32.57336809628649,32.00007681779185,31.436875465798714,30.883586457600657,30.340035335946883,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,BEN,Gini,NA,49.003887,47.9552038182,46.928962456490524,45.92468265992163,44.9418944509993,43.98013790974792,43.03896295847931,42.117929151167864,41.21660546733287,40.334570110331946,39.47141030997084,38.626722129337466,37.80011027576965,36.991187915868174,36.1995764944686,35.42490555748697,34.66681257855675,33.92494278937564,33.198949013683,32.48849150479019,31.793237786587675,31.1128624979547,30.44704724049847,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,BEN,Gini,NA,49.003887,47.7885906024,46.60343355546048,45.44766840328506,44.32056622688358,43.22141618445687,42.149525063082336,41.10421684151789,40.08483226384825,39.09072842370481,38.12127835879693,37.17587065549876,36.25390906324239,35.35481211847397,34.478012777935824,33.62295806104301,32.789108701129145,31.975938805341137,31.182935522968673,30.409598721999053,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,29.985387502903375,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BMU,Gini,NA,48.537525,47.683264560000005,46.84403910374401,46.01958401551811,45.209639336844994,44.413949684516524,43.63226417006904,42.864336320675825,42.109924001431935,41.36878933900674,40.64069864664022,39.92542235045936,39.222734917091266,38.53241478255046,37.85424428237758,37.188009583007734,36.5335006143468,35.8905110035343,35.2588380098721,34.63828246089835,34.02864868958654,33.42974447264982,32.84138096993119,32.2633726648604,31.695537305958858,31.137695849373983,30.589672402425002,30.051294168142324,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE,FALSE
SHAPE_Gini,service,BMU,Gini,NA,48.537525,47.498821965000005,46.482347174949005,45.4876249454051,44.51418977157343,43.56158611046176,42.629368167697876,41.717099688909144,40.82435375556649,39.950712585197365,39.09576733587414,38.25911791488644,37.44037279150787,36.6391488137696,35.855071029154935,35.08777250913102,34.33689417743562,33.6020846420385,32.883000030698874,32.17930383004192,31.49066672807902,30.816766460098133,30.15728765785203,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE,FALSE
SHAPE_Gini,society,BMU,Gini,NA,48.537525,47.33379438,46.159916279376,45.01515035564747,43.89877462682741,42.81008501608209,41.748394907683256,40.71303471397271,39.70335145306618,38.71870833703014,37.75848437027179,36.822073957889046,35.90888652373339,35.0183461379448,34.14989115372378,33.302973853111425,32.47706010155426,31.671629011035712,30.88617261156202,30.120195530795286,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE,FALSE
SHAPE_Gini,innovation,BTN,Gini,NA,43.581486,42.8144518464,42.06091749390337,41.320645346010664,40.59340198792088,39.878958112933475,39.17708845014585,38.487571693423284,37.810190431619034,37.144731080022545,36.49098381301415,35.8487424979051,35.21780462994197,34.59797126845499,33.98904697413019,33.3908397473855,32.803160967831516,32.22582533479768,31.658650808905247,31.101458554668515,30.55407288410635,30.01632120134608,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,BTN,Gini,NA,43.581486,42.6488421996,41.73615697652856,40.84300321723085,39.968962948382114,39.113627141286734,38.2765955204632,37.45747637632529,36.65588638187193,35.87145041329987,35.10380137445525,34.35258002504192,33.61743481250601,32.89802170751839,32.1940040429775,31.505052356457774,30.83084423602958,30.17106416937855,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,BTN,Gini,NA,43.581486,42.500665147199996,41.44664865154944,40.41877176499101,39.41638622521923,38.43885984683379,37.48557612263231,36.55593383479103,35.64934667568821,34.76524287813114,33.90306485475349,33.0622688463556,32.24232457896598,31.442714929407618,30.66293559915831,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,BOL,Gini,NA,52.665359,51.738448681600005,50.82785198480385,49.9332817898713,49.054456030369565,48.19109760423507,47.342934286400535,46.50969864295989,45.6911279468438,44.88696409497935,44.09695352690771,43.32084714483414,42.55840023508506,41.809372390947566,41.07352743686689,40.35063335397803,39.64046220694802,38.942790072105744,38.25739696683668,37.584066780220354,36.92258720488848,36.27274967008245,35.634349275888994,35.00718472863335,34.39105827740941,33.78577565172701,33.19114600025661,32.606981830652096,32.03309895043262,31.46931640890501,30.91545644010828,30.37134440676238,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
